strategy,strategy_type,activation_time,entry_time,exit_time,spot_price_at_entry,spot_price_at_exit,option_type,strike_price,strike_type,entry_premium,exit_premium,premium_change,lots,lot_size,investment,pnl,net_pnl,return_percentage,is_win,exit_reason,holding_minutes,signal_reason,entry_delta,entry_theta,entry_vega,entry_gamma,exit_delta,exit_theta,exit_vega,exit_gamma,delta_change,theta_change,vega_change,gamma_change,market_rsi,market_sma_20,market_volume,market_volume_sma,market_price_change,market_high_low_range,brokerage,risk_reward_ratio,max_profit_potential,max_loss_potential
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 12:30:00.000000,2026-04-03 12:30:00.000000,2026-04-03 12:37:22.117226112,23793.11,23973.410321654424,PE,23800.0,ATM,307.52000000000044,329.78110899015286,22.261108990152422,1,50,15376.000000000022,1113.0554495076212,1073.0554495076212,7.238914213759233,True,TARGET_ACHIEVED,7.487954918795234,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.49774578849729456,-0.055041532517683185,0.18631113805266766,0.016396789766016655,-0.002254211502705439,-0.005041532517683182,-0.013688861947332348,-0.0036032102339833456,92.01667814245192,23671.2235,1122870.0,897568.8,-0.0005679090236627715,0.0011545359139684204,40,3.1999999999999997,1230.0800000000017,384.40000000000055
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 12:30:00.000000,2026-04-03 12:30:00.000000,2026-04-03 12:41:08.097127844,23793.11,23880.98315254217,PE,23800.0,ATM,307.52000000000044,302.8432398020138,-4.676760197986653,1,50,15376.000000000022,-233.83800989933263,-273.83800989933263,-1.5207987116241695,False,STOP_LOSS,6.668468062640405,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.4805348502626995,-0.050369041910301095,0.2094545750398943,0.02161001242838065,-0.019465149737300513,-0.00036904191030109196,0.009454575039894275,0.0016100124283806479,92.01667814245192,23671.2235,1122870.0,897568.8,-0.0005679090236627715,0.0011545359139684204,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:52:42.380622209,23779.78,24208.050643420433,PE,23800.0,ATM,307.52000000000044,340.3757537496786,32.85575374967817,1,50,15376.000000000022,1642.7876874839085,1602.7876874839085,10.684103066362553,True,TARGET_ACHIEVED,7.210577982188129,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4731600927998407,-0.05613534091699456,0.18071791521709155,0.02414939619005542,-0.026839907200159274,-0.00613534091699456,-0.019282084782908465,0.004149396190055419,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:54:38.835014524,23779.78,23979.723160614525,PE,23800.0,ATM,307.52000000000044,341.83715281927806,34.317152819277624,1,50,15376.000000000022,1715.8576409638813,1675.8576409638813,11.15932388764229,True,TARGET_ACHIEVED,8.975547493127673,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5050338203830844,-0.05355736987267917,0.2039329035744589,0.018250923015770117,0.00503382038308442,-0.0035573698726791697,0.003932903574458885,-0.0017490769842298838,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:50:16.589108085,23779.78,24206.91076609903,PE,23800.0,ATM,307.52000000000044,332.3833844240947,24.86338442409425,1,50,15376.000000000022,1243.1692212047124,1203.1692212047124,8.085127609291822,True,TARGET_ACHIEVED,6.2566622417385735,Trend frozen,0.5,-0.05,0.2,0.02,0.5286150812412459,-0.057904407941923676,0.21760554827341266,0.020281333693112087,0.0286150812412459,-0.007904407941923673,0.017605548273412652,0.00028133369311208675,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
VOLUME_SPIKE_LOSING,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:51:47.395418898,23779.78,23419.237638884846,PE,23800.0,ATM,307.52000000000044,340.1510618647497,32.631061864749256,1,50,15376.000000000022,1631.5530932374627,1591.5530932374627,10.61103728692417,True,TARGET_ACHIEVED,10.913896848105104,Volume frozen,0.5,-0.05,0.2,0.02,0.5123838278235261,-0.04158655039448446,0.21950105005528428,0.02248918394205108,0.012383827823526095,0.008413449605515544,0.01950105005528427,0.0024891839420510785,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
HIGH_VOLUME_LOSING,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:51:45.394539382,23779.78,23799.351406430193,PE,23800.0,ATM,307.52000000000044,333.7971778164634,26.277177816462938,1,50,15376.000000000022,1313.8588908231468,1273.8588908231468,8.544867916383616,True,TARGET_ACHIEVED,6.459165389845353,High volume frozen,0.5,-0.05,0.2,0.02,0.5291047303928793,-0.056783271904444765,0.2051009287239918,0.024839757686014274,0.029104730392879308,-0.006783271904444763,0.005100928723991788,0.004839757686014273,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
STRONG_MOMENTUM_LOSING,FROZEN,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:52:04.549103348,23779.78,24086.485778083475,PE,23800.0,ATM,307.52000000000044,336.97837122891036,29.458371228909925,1,50,15376.000000000022,1472.9185614454964,1432.9185614454964,9.579335077038854,True,TARGET_ACHIEVED,7.635686746819154,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.4831403120260803,-0.043309949513330205,0.200700362326867,0.024790729893323617,-0.01685968797391968,0.006690050486669798,0.0007003623268669878,0.004790729893323617,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:53:07.562493968,23779.78,23488.609713714664,PE,23800.0,ATM,307.52000000000044,331.1427238380537,23.622723838053275,1,50,15376.000000000022,1181.1361919026638,1141.1361919026638,7.68168699208287,True,TARGET_ACHIEVED,9.376944621845402,MACD re-optimized,0.5,-0.05,0.2,0.02,0.5011197524997486,-0.04149481527007781,0.2081483535283636,0.019958424883312308,0.0011197524997486052,0.008505184729922191,0.0081483535283636,-4.157511668769279e-05,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:56:42.035620460,23779.78,23520.36693330435,PE,23800.0,ATM,307.52000000000044,340.7188291607279,33.198829160727485,1,50,15376.000000000022,1659.9414580363741,1619.9414580363741,10.795665049664228,True,TARGET_ACHIEVED,10.711988923297051,CCI re-optimized,0.5,-0.05,0.2,0.02,0.5166653064727669,-0.0520487207171795,0.19169060848809466,0.020963334830876784,0.016665306472766872,-0.0020487207171795002,-0.00830939151190535,0.0009633348308767838,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 12:45:00.000000,2026-04-03 12:45:00.000000,2026-04-03 12:51:20.470811861,23779.78,23876.530954628113,PE,23800.0,ATM,307.52000000000044,338.70044762385453,31.180447623854093,1,50,15376.000000000022,1559.0223811927046,1519.0223811927046,10.139323498911956,True,TARGET_ACHIEVED,11.26680168276941,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.46761610587109825,-0.04869278192389282,0.21734039190351545,0.01828076323964754,-0.03238389412890175,0.001307218076107182,0.01734039190351544,-0.0017192367603524605,47.08567564140482,23806.760000000002,1742638.0,1058093.55,-0.0018745456346508371,0.0015353380056501113,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:08:50.955100760,24011.97,23910.58388949868,CE,24000.0,ATM,207.52000000000044,224.2447219751319,16.724721975131473,1,50,10376.000000000022,836.2360987565737,796.2360987565737,8.059330173058713,True,TARGET_ACHIEVED,7.046348734560816,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.47102898803808485,-0.050659866827559574,0.1800762172784373,0.024431108230800698,-0.02897101196191515,-0.0006598668275595715,-0.0199237827215627,0.004431108230800698,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:05:50.681060862,24011.97,23776.2430366758,CE,24000.0,ATM,207.52000000000044,229.1648958005482,21.644895800547772,1,50,10376.000000000022,1082.2447900273887,1042.2447900273887,10.430269757395783,True,TARGET_ACHIEVED,7.315201212438625,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5426923052029127,-0.052435682744875,0.2114335195836124,0.016279200349309922,0.04269230520291267,-0.0024356827448749965,0.011433519583612384,-0.0037207996506900785,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:05:07.320198338,24011.97,24239.092985710795,CE,24000.0,ATM,207.52000000000044,222.88131280985317,15.361312809852734,1,50,10376.000000000022,768.0656404926367,728.0656404926367,7.402328840522697,True,TARGET_ACHIEVED,7.910908462502393,RSI frozen,0.5,-0.05,0.2,0.02,0.47423291372502985,-0.04218841431681524,0.2116032587099378,0.02287517239643487,-0.025767086274970152,0.007811585683184762,0.01160325870993778,0.00287517239643487,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:05:49.528957509,24011.97,23960.31589250704,CE,24000.0,ATM,207.52000000000044,229.81345909556714,22.293459095566703,1,50,10376.000000000022,1114.6729547783352,1074.6729547783352,10.742800258079537,True,TARGET_ACHIEVED,8.252011526067239,Stochastic frozen,0.5,-0.05,0.2,0.02,0.46415845669278577,-0.055062738073104744,0.19916901750959082,0.01876965476787435,-0.03584154330721423,-0.005062738073104742,-0.0008309824904091934,-0.0012303452321256493,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:07:41.559125623,24011.97,23958.437556262692,CE,24000.0,ATM,207.52000000000044,227.73622709085618,20.21622709085574,1,50,10376.000000000022,1010.811354542787,970.811354542787,9.741821073080038,True,TARGET_ACHIEVED,10.474164871204728,Trend frozen,0.5,-0.05,0.2,0.02,0.4903111821923594,-0.05520464620351148,0.19595777745312495,0.021786612226042806,-0.009688817807640582,-0.005204646203511479,-0.004042222546875057,0.001786612226042806,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:06:34.896010688,24011.97,23740.501452229775,CE,24000.0,ATM,207.52000000000044,226.85024099261398,19.33024099261354,1,50,10376.000000000022,966.512049630677,926.512049630677,9.314880971768263,True,TARGET_ACHIEVED,10.518716222599028,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.4895696606637901,-0.04552813258760502,0.20957097433237143,0.017860336159258944,-0.010430339336209904,0.004471867412394984,0.009570974332371418,-0.0021396638407410566,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 13:00:00.000000,2026-04-03 13:00:00.000000,2026-04-03 13:07:55.403308649,24011.97,24280.22376265988,CE,24000.0,ATM,207.52000000000044,228.87860323147277,21.35860323147233,1,50,10376.000000000022,1067.9301615736165,1027.9301615736165,10.292310732205227,True,TARGET_ACHIEVED,5.851944134763344,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.5458165769381186,-0.058535583745931014,0.18898353308485405,0.022786413551719086,0.04581657693811858,-0.00853558374593101,-0.011016466915145962,0.002786413551719085,85.4487614826468,23887.756,1083720.0,1043083.2,0.00030410749241727153,0.003977599505579858,40,3.1999999999999997,830.0800000000017,259.40000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:20:19.233642786,24078.46,24510.73557687913,CE,24100.0,ATM,157.52000000000044,153.98547300775553,-3.5345269922449063,1,50,7876.000000000022,-176.72634961224531,-216.72634961224531,-2.2438591875602443,False,STOP_LOSS,10.425463895032454,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4586874860117638,-0.040423867186695245,0.20929565687911506,0.016186186692776435,-0.04131251398823621,0.009576132813304758,0.009295656879115044,-0.0038138133072235653,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:20:47.289850560,24078.46,24080.494324586653,CE,24100.0,ATM,157.52000000000044,174.48269299619375,16.96269299619331,1,50,7876.000000000022,848.1346498096656,808.1346498096656,10.768596366298416,True,TARGET_ACHIEVED,6.306347388305451,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5380672890480237,-0.05082178243202415,0.19396920874138565,0.02436775162203184,0.0380672890480237,-0.0008217824320241457,-0.00603079125861436,0.004367751622031839,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:22:27.280387632,24078.46,23912.562196768296,CE,24100.0,ATM,157.52000000000044,169.31708805324672,11.797088053246284,1,50,7876.000000000022,589.8544026623142,549.8544026623142,7.489263619379286,True,TARGET_ACHIEVED,10.61593467646692,RSI frozen,0.5,-0.05,0.2,0.02,0.45863418276450296,-0.04791957292069747,0.19000509071020708,0.016913014584794696,-0.04136581723549704,0.0020804270793025326,-0.009994909289792936,-0.0030869854152053046,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:23:56.646878704,24078.46,23651.31022226807,CE,24100.0,ATM,157.52000000000044,170.72968170983847,13.209681709838037,1,50,7876.000000000022,660.4840854919019,620.4840854919019,8.386034605026664,True,TARGET_ACHIEVED,11.646814983523328,Stochastic frozen,0.5,-0.05,0.2,0.02,0.5327731067670155,-0.0488095820851714,0.18188936054930896,0.024880084096335724,0.0327731067670155,0.001190417914828601,-0.018110639450691052,0.004880084096335724,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:24:26.222868977,24078.46,24370.697656112945,CE,24100.0,ATM,157.52000000000044,155.18134766516613,-2.3386523348343076,1,50,7876.000000000022,-116.93261674171538,-156.93261674171538,-1.4846700957556507,False,STOP_LOSS,9.513998251088955,Trend frozen,0.5,-0.05,0.2,0.02,0.5177433562549548,-0.05209701131129378,0.19683082279412223,0.024582129251032814,0.017743356254954823,-0.0020970113112937783,-0.0031691772058777823,0.004582129251032813,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
HIGH_VOLUME_LOSING,FROZEN,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:23:52.182968139,24078.46,24427.480004215082,CE,24100.0,ATM,157.52000000000044,169.9527089723445,12.432708972344074,1,50,7876.000000000022,621.6354486172037,581.6354486172037,7.892781216571889,True,TARGET_ACHIEVED,10.639095978752652,High volume frozen,0.5,-0.05,0.2,0.02,0.5037322175709336,-0.04984058467389833,0.20182449008011213,0.021969783339940027,0.0037322175709335603,0.00015941532610166953,0.0018244900801121233,0.0019697833399400268,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 13:15:00.000000,2026-04-03 13:15:00.000000,2026-04-03 13:24:42.937861765,24078.46,24415.87600920622,CE,24100.0,ATM,157.52000000000044,155.68251835827633,-1.8374816417241107,1,50,7876.000000000022,-91.87408208620553,-131.87408208620553,-1.1665068827603515,False,STOP_LOSS,11.800119227233838,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.5370058744732954,-0.042556215928389395,0.21976765814773297,0.017657410271574296,0.0370058744732954,0.007443784071610608,0.019767658147732958,-0.0023425897284257043,71.36267232237547,24022.590999999997,1030373.0,925755.4,0.00017529109953207112,0.004831289044232817,40,3.1999999999999997,630.0800000000017,196.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:38:28.153753409,24315.83,24743.433410070433,CE,24300.0,ATM,57.52000000000044,62.27415540484154,4.7541554048411,1,50,2876.000000000022,237.707770242055,197.707770242055,8.26522149659434,True,TARGET_ACHIEVED,11.727936431667509,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.521771580008848,-0.05166620868202795,0.2117973802877365,0.023098760367699176,0.021771580008848046,-0.0016662086820279504,0.011797380287736497,0.0030987603676991757,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:37:41.491570341,24315.83,24192.438836260095,CE,24300.0,ATM,57.52000000000044,56.757249585173625,-0.7627504148268116,1,50,2876.000000000022,-38.13752074134058,-78.13752074134058,-1.3260612218824857,False,STOP_LOSS,5.920999625140849,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5243157269902653,-0.05500455958835083,0.18709711676353524,0.02351650015585888,0.024315726990265296,-0.005004559588350825,-0.012902883236464768,0.00351650015585888,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:40:36.261749245,24315.83,24650.36137830325,CE,24300.0,ATM,57.52000000000044,62.870596292247114,5.350596292246678,1,50,2876.000000000022,267.5298146123339,227.5298146123339,9.302149325880801,True,TARGET_ACHIEVED,10.331219896788895,RSI frozen,0.5,-0.05,0.2,0.02,0.4659957308003355,-0.044113121972284355,0.19424662469371173,0.018350305387279123,-0.03400426919966448,0.005886878027715647,-0.0057533753062882775,-0.0016496946127208777,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:37:48.813955830,24315.83,23941.89743249953,CE,24300.0,ATM,57.52000000000044,62.685802702877815,5.165802702877379,1,50,2876.000000000022,258.29013514386895,218.29013514386895,8.980880915989813,True,TARGET_ACHIEVED,7.611828566181422,Stochastic frozen,0.5,-0.05,0.2,0.02,0.4804811507890885,-0.045621545600193145,0.21976018983829762,0.01749094490156608,-0.019518849210911515,0.004378454399806858,0.01976018983829761,-0.0025090550984339204,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:38:03.337449900,24315.83,23953.63520969558,CE,24300.0,ATM,57.52000000000044,62.7617628197228,5.241762819722361,1,50,2876.000000000022,262.08814098611805,222.08814098611805,9.112939533592353,True,TARGET_ACHIEVED,8.3098836001938,Trend frozen,0.5,-0.05,0.2,0.02,0.5249036453346211,-0.057421322638935735,0.19195079971645249,0.02224618752440708,0.024903645334621083,-0.007421322638935732,-0.008049200283547525,0.0022461875244070804,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
STRONG_MOMENTUM_LOSING,FROZEN,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:35:58.557215028,24315.83,23934.193287480444,CE,24300.0,ATM,57.52000000000044,63.285120643765694,5.765120643765258,1,50,2876.000000000022,288.2560321882629,248.2560321882629,10.022810576782362,True,TARGET_ACHIEVED,8.910397486627812,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.4739159359424558,-0.050984114614959546,0.18279841165978367,0.02013928491516525,-0.02608406405754421,-0.0009841146149595428,-0.017201588340216345,0.00013928491516524907,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:40:30.118842191,24315.83,24418.563396536145,CE,24300.0,ATM,57.52000000000044,62.95951403560695,5.439514035606514,1,50,2876.000000000022,271.9757017803257,231.97570178032572,9.45673511058149,True,TARGET_ACHIEVED,5.617067557682701,MACD re-optimized,0.5,-0.05,0.2,0.02,0.5211080850395309,-0.04930854139059353,0.1927341909709712,0.01825432288605236,0.021108085039530877,0.0006914586094064756,-0.007265809029028819,-0.0017456771139476406,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:36:01.314027730,24315.83,24514.446220737944,CE,24300.0,ATM,57.52000000000044,62.939953720065915,5.419953720065479,1,50,2876.000000000022,270.99768600327394,230.99768600327394,9.422728998722944,True,TARGET_ACHIEVED,8.518716645513516,CCI re-optimized,0.5,-0.05,0.2,0.02,0.4835466988547686,-0.05637283568181653,0.21683467262141787,0.02149388015010932,-0.016453301145231414,-0.006372835681816527,0.016834672621417857,0.0014938801501093203,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:35:19.272925276,24315.83,24689.001382933795,CE,24300.0,ATM,57.52000000000044,61.997280142650574,4.477280142650137,1,50,2876.000000000022,223.86400713250686,183.86400713250686,7.783866729224796,True,TARGET_ACHIEVED,9.820537992355131,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.5388292738987555,-0.055349876595735106,0.1911734030600373,0.022718191098648886,0.038829273898755456,-0.0053498765957351035,-0.008826596939962711,0.002718191098648886,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:36:01.122096671,24315.83,24574.14483913453,CE,24300.0,ATM,57.52000000000044,63.34589610644649,5.825896106446052,1,50,2876.000000000022,291.29480532230264,251.29480532230264,10.128470282416565,True,TARGET_ACHIEVED,11.230989225112422,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.5457807180605632,-0.04644204047739288,0.1937284936869733,0.02161817332663189,0.045780718060563164,0.0035579595226071237,-0.006271506313026698,0.0016181733266318887,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-04-03 13:30:00.000000,2026-04-03 13:30:00.000000,2026-04-03 13:38:18.688427715,24315.83,24065.75050949845,CE,24300.0,ATM,57.52000000000044,62.03073468156527,4.510734681564834,1,50,2876.000000000022,225.5367340782417,185.5367340782417,7.8420283059193325,True,TARGET_ACHIEVED,5.164428875215286,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.4905549703112769,-0.05406201673744739,0.19489521550806624,0.024297710859997487,-0.009445029688723072,-0.0040620167374473895,-0.005104784491933773,0.004297710859997486,87.01459730598025,24160.347,1026066.0,947902.7,0.0014163080937541483,0.00321354442764238,40,3.1999999999999997,230.08000000000175,71.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:55:32.013646268,24388.72,24336.583025333086,PE,24400.0,ATM,7.520000000000437,7.430212051425356,-0.08978794857508099,1,50,376.0000000000218,-4.4893974287540495,-44.489397428754046,-1.1939886778600501,False,STOP_LOSS,9.07149088140103,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.49795188193856993,-0.053314569965077774,0.2004699313357597,0.01968199025865797,-0.002048118061430071,-0.003314569965077771,0.0004699313357596768,-0.00031800974134203047,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
AI_ENHANCED_LOSING,FROZEN,2026-04-03 13:45:00.000000,2026-04-03 13:45:00.000000,2026-04-03 13:52:58.465142284,24388.72,24712.545190058652,PE,24400.0,ATM,7.520000000000437,8.072776159923873,0.552776159923436,1,50,376.0000000000218,27.6388079961718,-12.3611920038282,7.350746807492073,True,TARGET_ACHIEVED,11.806973977548761,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5451030415337625,-0.055289510514160166,0.19887808211793834,0.015213414718956323,0.045103041533762545,-0.005289510514160163,-0.0011219178820616738,-0.004786585281043677,66.61235633449361,24305.442000000003,873850.0,935724.1,-0.00014307846644479039,0.005439399853702853,40,3.1999999999999997,30.080000000001746,9.400000000000546
