strategy,action,entry_time,entry_price,strike,option_type,premium,delta,theta,gamma,vega,confidence,reason,position_size,broker_charges,status,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,pnl
rsi_reversal_aggressive,SELL,2026-03-31 13:54:00.000000,23890.21,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.3717099271402582,RSI overbought,18,40,CLOSED,2026-03-31 14:15:00.000000,24096.4,Time Exit,-3711.420000000042,-3791.420000000042,-3791.420000000042
rsi_reversal_aggressive,SELL,2026-03-31 14:24:00.000000,24158.02,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.50496385320258,RSI overbought,25,40,CLOSED,2026-03-31 14:45:00.000000,24139.82,Time Exit,455.0000000000182,375.0000000000182,375.0000000000182
rsi_reversal_aggressive,BUY,2026-03-31 14:36:00.000000,24100.34,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.75,RSI reversal,37,40,CLOSED,2026-03-31 14:57:00.000000,24132.73,Time Exit,1198.4299999999785,1118.4299999999785,1118.4299999999785
rsi_reversal_aggressive,BUY,2026-03-31 15:17:00.000000,24188.71,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.75,RSI reversal,37,40,CLOSED,2026-04-01 09:15:00.000000,22793.71,Stop Loss,-51615.0,-51695.0,-51695.0
rsi_reversal_aggressive,SELL,2026-03-31 15:29:00.000000,24307.13,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4498648102682159,RSI overbought,22,40,CLOSED,2026-04-01 09:15:00.000000,22793.71,Take Profit,33295.24000000004,33215.24000000004,33215.24000000004
rsi_reversal_aggressive,BUY,2026-04-01 09:17:00.000000,22780.98,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.75,RSI reversal,37,40,CLOSED,2026-04-01 09:38:00.000000,22863.06,Time Exit,3036.9600000000646,2956.9600000000646,2956.9600000000646
rsi_reversal_aggressive,SELL,2026-04-01 09:28:00.000000,22784.93,22300,pe,5.0,-0.546,-0.5365,0.0111,0.2032,-1.0052402462569665,RSI overbought,-50,40,CLOSED,2026-04-01 09:49:00.000000,22921.48,Time Exit,6827.499999999964,6747.499999999964,6747.499999999964
rsi_reversal_aggressive,SELL,2026-04-01 09:35:00.000000,22851.66,22400,pe,11.74,-0.508,-0.4875,0.0112,0.2066,0.6549862623384624,RSI overbought,32,40,CLOSED,2026-04-01 09:56:00.000000,22974.69,Time Exit,-3936.9599999999627,-4016.9599999999627,-4016.9599999999627
rsi_reversal_aggressive,SELL,2026-04-01 09:51:00.000000,22924.35,22450,pe,5.0,-0.4814,-0.404,0.0069,0.1836,0.4593058212626231,RSI overbought,22,40,CLOSED,2026-04-01 10:12:00.000000,23043.1,Time Exit,-2612.5,-2692.5,-2692.5
rsi_reversal_aggressive,SELL,2026-04-01 09:59:00.000000,22960.35,22500,pe,5.0,-0.5321,-0.5482,0.0105,0.2139,0.4173978112430902,RSI overbought,20,40,CLOSED,2026-04-01 10:20:00.000000,23123.31,Time Exit,-3259.2000000000553,-3339.2000000000553,-3339.2000000000553
rsi_reversal_aggressive,SELL,2026-04-01 10:18:00.000000,23079.68,22600,pe,5.0,-0.5576,-0.5089,0.0093,0.2046,0.632185862020058,RSI overbought,31,40,CLOSED,2026-04-01 10:39:00.000000,23013.23,Time Exit,2059.9500000000226,1979.9500000000226,1979.9500000000226
rsi_reversal_aggressive,BUY,2026-04-01 10:37:00.000000,23060.89,23100,ce,5.0,0.5573,-0.5358,0.0098,0.1906,0.75,RSI reversal,37,40,CLOSED,2026-04-01 10:58:00.000000,22903.29,Time Exit,-5831.199999999946,-5911.199999999946,-5911.199999999946
rsi_reversal_aggressive,BUY,2026-04-01 10:51:00.000000,22974.16,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.6150365630713157,RSI reversal,30,40,CLOSED,2026-04-01 11:12:00.000000,23002.6,Time Exit,853.1999999999607,773.1999999999607,773.1999999999607
rsi_reversal_aggressive,BUY,2026-04-01 10:58:00.000000,22903.29,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.75,RSI reversal,37,40,CLOSED,2026-04-01 11:19:00.000000,22995.86,Time Exit,3425.0899999999892,3345.0899999999892,3345.0899999999892
rsi_reversal_aggressive,SELL,2026-04-01 11:08:00.000000,22957.95,22500,pe,5.0,-0.5321,-0.5482,0.0105,0.2139,0.17388535031850838,RSI overbought,8,40,CLOSED,2026-04-01 11:29:00.000000,23031.14,Time Exit,-585.5199999999895,-665.5199999999895,-665.5199999999895
rsi_reversal_aggressive,SELL,2026-04-01 11:43:00.000000,23106.15,22650,pe,5.0,-0.4991,-0.5064,0.0101,0.1945,0.749177984274582,RSI overbought,37,40,CLOSED,2026-04-01 12:04:00.000000,23185.38,Time Exit,-2931.509999999984,-3011.509999999984,-3011.509999999984
rsi_reversal_aggressive,SELL,2026-04-01 12:56:00.000000,23466.96,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.626359551722387,RSI overbought,31,40,CLOSED,2026-04-01 13:17:00.000000,23415.73,Time Exit,1588.1299999999865,1508.1299999999865,1508.1299999999865
rsi_reversal_aggressive,SELL,2026-04-01 13:35:00.000000,23548.95,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.75,RSI overbought,37,40,CLOSED,2026-04-01 13:56:00.000000,23598.71,Time Exit,-1841.1199999999408,-1921.1199999999408,-1921.1199999999408
rsi_reversal_aggressive,BUY,2026-04-01 14:06:00.000000,23522.6,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.75,RSI reversal,37,40,CLOSED,2026-04-01 14:27:00.000000,23771.68,Time Exit,9215.960000000065,9135.960000000065,9135.960000000065
rsi_reversal_aggressive,SELL,2026-04-01 14:28:00.000000,23766.2,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.75,RSI overbought,37,40,CLOSED,2026-04-01 14:48:00.000000,24014.82,Stop Loss,-9198.939999999962,-9278.939999999962,-9278.939999999962
rsi_reversal_aggressive,BUY,2026-04-01 15:11:00.000000,24038.63,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.43097600924943064,RSI reversal,21,40,CLOSED,2026-04-02 09:15:00.000000,22764.87,Stop Loss,-26748.960000000043,-26828.960000000043,-26828.960000000043
rsi_reversal_aggressive,BUY,2026-04-01 15:23:00.000000,23996.0,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5365929375242213,RSI reversal,26,40,CLOSED,2026-04-02 09:15:00.000000,22764.87,Stop Loss,-32009.380000000026,-32089.380000000026,-32089.380000000026
rsi_reversal_aggressive,BUY,2026-04-02 09:17:00.000000,22783.75,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.75,RSI reversal,37,40,CLOSED,2026-04-02 09:38:00.000000,22912.41,Time Exit,4760.419999999995,4680.419999999995,4680.419999999995
rsi_reversal_aggressive,SELL,2026-04-02 09:28:00.000000,22875.5,22400,pe,11.74,-0.508,-0.4875,0.0112,0.2066,-0.8624464767929324,RSI overbought,-43,40,CLOSED,2026-04-02 09:49:00.000000,22878.53,Time Exit,130.28999999994994,50.28999999994994,50.28999999994994
rsi_reversal_aggressive,BUY,2026-04-02 09:49:00.000000,22878.53,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.75,RSI reversal,37,40,CLOSED,2026-04-02 10:10:00.000000,22909.85,Time Exit,1158.8399999999892,1078.8399999999892,1078.8399999999892
rsi_reversal_aggressive,BUY,2026-04-02 10:22:00.000000,22884.14,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.75,RSI reversal,37,40,CLOSED,2026-04-02 10:43:00.000000,23033.13,Time Exit,5512.630000000059,5432.630000000059,5432.630000000059
rsi_reversal_aggressive,SELL,2026-04-02 10:48:00.000000,23052.39,22600,pe,5.0,-0.5576,-0.5089,0.0093,0.2046,0.75,RSI overbought,37,40,CLOSED,2026-04-02 11:09:00.000000,23177.42,Time Exit,-4626.109999999957,-4706.109999999957,-4706.109999999957
rsi_reversal_aggressive,BUY,2026-04-02 11:15:00.000000,23148.9,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.5436851276611897,RSI reversal,27,40,CLOSED,2026-04-02 11:36:00.000000,23271.55,Time Exit,3311.549999999941,3231.549999999941,3231.549999999941
rsi_reversal_aggressive,SELL,2026-04-02 11:47:00.000000,23344.37,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.6865383863272037,RSI overbought,34,40,CLOSED,2026-04-02 12:08:00.000000,23392.7,Time Exit,-1643.2200000000594,-1723.2200000000594,-1723.2200000000594
rsi_reversal_aggressive,SELL,2026-04-02 12:09:00.000000,23405.56,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.2918095465679107,RSI overbought,14,40,CLOSED,2026-04-02 12:30:00.000000,23468.46,Time Exit,-880.5999999999694,-960.5999999999694,-960.5999999999694
rsi_reversal_aggressive,SELL,2026-04-02 12:25:00.000000,23452.82,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.4906819517930554,RSI overbought,24,40,CLOSED,2026-04-02 12:46:00.000000,23583.96,Time Exit,-3147.359999999986,-3227.359999999986,-3227.359999999986
rsi_reversal_aggressive,SELL,2026-04-02 12:54:00.000000,23634.94,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.4337962556033883,RSI overbought,21,40,CLOSED,2026-04-02 13:15:00.000000,23826.03,Time Exit,-4012.890000000003,-4092.890000000003,-4092.890000000003
rsi_reversal_aggressive,SELL,2026-04-02 13:48:00.000000,23963.91,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.75,RSI overbought,37,40,CLOSED,2026-04-02 14:09:00.000000,24134.07,Time Exit,-6295.919999999995,-6375.919999999995,-6375.919999999995
rsi_reversal_aggressive,SELL,2026-04-02 14:14:00.000000,24150.07,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.75,RSI overbought,37,40,CLOSED,2026-04-02 14:35:00.000000,24322.99,Time Exit,-6398.04000000007,-6478.04000000007,-6478.04000000007
rsi_reversal_aggressive,SELL,2026-04-02 14:21:00.000000,24165.8,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.2707374433058986,RSI overbought,13,40,CLOSED,2026-04-02 14:42:00.000000,24418.66,Stop Loss,-3287.1800000000076,-3367.1800000000076,-3367.1800000000076
rsi_reversal_aggressive,SELL,2026-04-02 14:30:00.000000,24257.68,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.5472779962740546,RSI overbought,27,40,CLOSED,2026-04-02 14:51:00.000000,24484.05,Time Exit,-6111.9899999999725,-6191.9899999999725,-6191.9899999999725
rsi_reversal_aggressive,SELL,2026-04-02 14:47:00.000000,24452.9,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.75,RSI overbought,37,40,CLOSED,2026-04-02 15:08:00.000000,24543.19,Time Exit,-3340.7299999998977,-3420.7299999998977,-3420.7299999998977
rsi_reversal_aggressive,SELL,2026-04-02 14:54:00.000000,24486.77,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.5603451545609197,RSI overbought,28,40,CLOSED,2026-04-02 15:15:00.000000,24582.52,Time Exit,-2681.0,-2761.0,-2761.0
rsi_reversal_aggressive,SELL,2026-04-02 15:01:00.000000,24500.13,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4303442028985332,RSI overbought,21,40,CLOSED,2026-04-02 15:22:00.000000,24660.92,Time Exit,-3376.589999999942,-3456.589999999942,-3456.589999999942
rsi_reversal_aggressive,SELL,2026-04-02 15:12:00.000000,24570.38,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.6266451233842592,RSI overbought,31,40,CLOSED,2026-04-03 09:15:00.000000,22584.35,Take Profit,61566.93000000008,61486.93000000008,61486.93000000008
rsi_reversal_aggressive,SELL,2026-04-02 15:19:00.000000,24621.96,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.6531606055876367,RSI overbought,32,40,CLOSED,2026-04-03 09:15:00.000000,22584.35,Take Profit,65203.52000000002,65123.52000000002,65123.52000000002
rsi_reversal_aggressive,BUY,2026-04-03 09:17:00.000000,22639.41,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.75,RSI reversal,37,40,CLOSED,2026-04-03 09:38:00.000000,22677.14,Time Exit,1396.0099999999838,1316.0099999999838,1316.0099999999838
rsi_reversal_aggressive,BUY,2026-04-03 09:26:00.000000,22669.63,22700,ce,18.05,0.5321,-0.4435,0.009,0.2125,0.75,RSI reversal,37,40,CLOSED,2026-04-03 09:47:00.000000,22701.04,Time Exit,1162.1699999999946,1082.1699999999946,1082.1699999999946
rsi_reversal_aggressive,BUY,2026-04-03 09:33:00.000000,22636.75,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.75,RSI reversal,37,40,CLOSED,2026-04-03 09:54:00.000000,22706.61,Time Exit,2584.8200000000215,2504.8200000000215,2504.8200000000215
rsi_reversal_aggressive,BUY,2026-04-03 10:06:00.000000,22632.27,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.7157939332316176,RSI reversal,35,40,CLOSED,2026-04-03 10:27:00.000000,22718.07,Time Exit,3002.9999999999745,2922.9999999999745,2922.9999999999745
rsi_reversal_aggressive,SELL,2026-04-03 10:55:00.000000,22956.81,22500,pe,5.0,-0.5321,-0.5482,0.0105,0.2139,0.75,RSI overbought,37,40,CLOSED,2026-04-03 11:16:00.000000,23156.18,Time Exit,-7376.689999999962,-7456.689999999962,-7456.689999999962
rsi_reversal_aggressive,SELL,2026-04-03 11:03:00.000000,23033.12,22550,pe,5.0,-0.493,-0.4394,0.0099,0.2463,0.75,RSI overbought,37,40,CLOSED,2026-04-03 11:24:00.000000,23256.65,Time Exit,-8270.610000000092,-8350.610000000092,-8350.610000000092
rsi_reversal_aggressive,SELL,2026-04-03 11:24:00.000000,23256.65,22800,pe,5.0,-0.5112,-0.5026,0.0096,0.2148,0.75,RSI overbought,37,40,CLOSED,2026-04-03 11:45:00.000000,23398.5,Time Exit,-5248.449999999946,-5328.449999999946,-5328.449999999946
rsi_reversal_aggressive,SELL,2026-04-03 11:53:00.000000,23459.16,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.3908025990665232,RSI overbought,19,40,CLOSED,2026-04-03 12:14:00.000000,23560.14,Time Exit,-1918.6199999999917,-1998.6199999999917,-1998.6199999999917
rsi_reversal_aggressive,SELL,2026-04-03 12:03:00.000000,23511.86,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.6463138177801135,RSI overbought,32,40,CLOSED,2026-04-03 12:24:00.000000,23719.34,Time Exit,-6639.359999999986,-6719.359999999986,-6719.359999999986
rsi_reversal_aggressive,SELL,2026-04-03 12:17:00.000000,23598.11,23100,pe,10.0,-0.4436,-0.5271,0.0098,0.1906,0.7117282342520703,RSI overbought,35,40,CLOSED,2026-04-03 12:36:00.000000,23841.58,Stop Loss,-8521.45000000004,-8601.45000000004,-8601.45000000004
rsi_reversal_aggressive,SELL,2026-04-03 12:34:00.000000,23813.75,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.7427271136005527,RSI overbought,37,40,CLOSED,2026-04-03 12:55:00.000000,23992.21,Time Exit,-6603.019999999968,-6683.019999999968,-6683.019999999968
rsi_reversal_aggressive,BUY,2026-04-03 12:45:00.000000,23779.78,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6466568085380171,RSI reversal,32,40,CLOSED,2026-04-03 13:06:00.000000,24016.06,Time Exit,7560.960000000079,7480.960000000079,7480.960000000079
rsi_reversal_aggressive,SELL,2026-04-03 12:52:00.000000,23861.37,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.17847910275108633,RSI overbought,8,40,CLOSED,2026-04-03 13:13:00.000000,24080.46,Time Exit,-1752.7200000000012,-1832.7200000000012,-1832.7200000000012
rsi_reversal_aggressive,SELL,2026-04-03 13:00:00.000000,24011.97,23550,pe,10.0,-0.4594,-0.3765,0.0091,0.2329,0.75,RSI overbought,37,40,CLOSED,2026-04-03 13:21:00.000000,24177.08,Time Exit,-6109.0700000000215,-6189.0700000000215,-6189.0700000000215
rsi_reversal_aggressive,BUY,2026-04-03 13:10:00.000000,23993.02,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.5992604181482002,RSI reversal,29,40,CLOSED,2026-04-03 13:31:00.000000,24313.27,Time Exit,9287.25,9207.25,9207.25
rsi_reversal_aggressive,SELL,2026-04-03 13:17:00.000000,24099.38,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.5727488843475126,RSI overbought,28,40,CLOSED,2026-04-03 13:38:00.000000,24319.96,Time Exit,-6176.239999999947,-6256.239999999947,-6256.239999999947
rsi_reversal_aggressive,SELL,2026-04-03 13:24:00.000000,24202.02,23750,pe,28.54,-0.5996,-0.5608,0.0112,0.2151,0.7298107966063718,RSI overbought,36,40,CLOSED,2026-04-03 13:45:00.000000,24388.72,Time Exit,-6721.200000000026,-6801.200000000026,-6801.200000000026
rsi_reversal_aggressive,SELL,2026-04-03 13:32:00.000000,24282.65,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.46409763069651755,RSI overbought,23,40,CLOSED,2026-04-03 13:53:00.000000,24421.79,Time Exit,-3200.2199999999866,-3280.2199999999866,-3280.2199999999866
rsi_reversal_aggressive,SELL,2026-04-03 13:48:00.000000,24401.93,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.7063106600620508,RSI overbought,35,40,CLOSED,2026-04-03 14:09:00.000000,24609.8,Time Exit,-7275.449999999964,-7355.449999999964,-7355.449999999964
rsi_reversal_aggressive,SELL,2026-04-03 14:07:00.000000,24598.34,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.75,RSI overbought,37,40,CLOSED,2026-04-03 14:28:00.000000,24736.62,Time Exit,-5116.359999999957,-5196.359999999957,-5196.359999999957
rsi_reversal_aggressive,SELL,2026-04-03 14:24:00.000000,24742.74,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.75,RSI overbought,37,40,CLOSED,2026-04-03 14:45:00.000000,24750.87,Time Exit,-300.8099999999031,-380.8099999999031,-380.8099999999031
rsi_reversal_aggressive,BUY,2026-04-03 15:03:00.000000,24838.12,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7149728781110525,RSI reversal,35,40,CLOSED,2026-04-03 15:24:00.000000,25004.74,Time Exit,5831.700000000092,5751.700000000092,5751.700000000092
rsi_reversal_aggressive,BUY,2026-04-06 09:17:00.000000,22961.54,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.75,RSI reversal,37,40,CLOSED,2026-04-06 09:38:00.000000,23006.06,Time Exit,1647.2400000000162,1567.2400000000162,1567.2400000000162
rsi_reversal_aggressive,SELL,2026-04-06 09:46:00.000000,23051.85,22600,pe,5.0,-0.5576,-0.5089,0.0093,0.2046,0.3302978834595731,RSI overbought,16,40,CLOSED,2026-04-06 10:02:00.000000,23292.65,Stop Loss,-3852.8000000000466,-3932.8000000000466,-3932.8000000000466
rsi_reversal_aggressive,SELL,2026-04-06 09:53:00.000000,23149.36,22650,pe,5.0,-0.4991,-0.5064,0.0101,0.1945,0.6709733154156072,RSI overbought,33,40,CLOSED,2026-04-06 10:14:00.000000,23301.56,Time Exit,-5022.600000000024,-5102.600000000024,-5102.600000000024
rsi_reversal_aggressive,SELL,2026-04-06 10:07:00.000000,23305.12,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.75,RSI overbought,37,40,CLOSED,2026-04-06 10:28:00.000000,23316.39,Time Exit,-416.99000000001615,-496.99000000001615,-496.99000000001615
rsi_reversal_aggressive,BUY,2026-04-06 10:29:00.000000,23296.47,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.75,RSI reversal,37,40,CLOSED,2026-04-06 10:50:00.000000,23341.04,Time Exit,1649.0899999999892,1569.0899999999892,1569.0899999999892
rsi_reversal_aggressive,SELL,2026-04-06 10:43:00.000000,23340.88,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.1315730142212898,RSI overbought,6,40,CLOSED,2026-04-06 11:04:00.000000,23464.51,Time Exit,-741.7799999999843,-821.7799999999843,-821.7799999999843
rsi_reversal_aggressive,SELL,2026-04-06 10:54:00.000000,23364.9,22900,pe,10.0,-0.4691,-0.4382,0.0096,0.2126,-0.07258979206047939,RSI overbought,-3,40,CLOSED,2026-04-06 11:15:00.000000,23458.13,Time Exit,279.6899999999987,199.6899999999987,199.6899999999987
rsi_reversal_aggressive,BUY,2026-04-06 11:38:00.000000,23496.46,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.75,RSI reversal,37,40,CLOSED,2026-04-06 11:59:00.000000,23470.92,Time Exit,-944.9800000000323,-1024.9800000000323,-1024.9800000000323
rsi_reversal_aggressive,BUY,2026-04-06 11:51:00.000000,23423.52,23450,ce,6.26,0.5093,-0.4908,0.0115,0.1963,0.75,RSI reversal,37,40,CLOSED,2026-04-06 12:12:00.000000,23536.98,Time Exit,4198.019999999968,4118.019999999968,4118.019999999968
rsi_reversal_aggressive,SELL,2026-04-06 12:05:00.000000,23496.01,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.48088369545371673,RSI overbought,24,40,CLOSED,2026-04-06 12:26:00.000000,23554.35,Time Exit,-1400.1600000000035,-1480.1600000000035,-1480.1600000000035
rsi_reversal_aggressive,SELL,2026-04-06 12:12:00.000000,23536.98,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.5789187177220484,RSI overbought,28,40,CLOSED,2026-04-06 12:33:00.000000,23542.5,Time Exit,-154.56000000001222,-234.56000000001222,-234.56000000001222
rsi_reversal_aggressive,SELL,2026-04-06 13:12:00.000000,23815.09,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.5361601591643851,RSI overbought,26,40,CLOSED,2026-04-06 13:33:00.000000,23941.05,Time Exit,-3274.9599999999773,-3354.9599999999773,-3354.9599999999773
rsi_reversal_aggressive,SELL,2026-04-06 13:32:00.000000,23959.41,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.5534914361001242,RSI overbought,27,40,CLOSED,2026-04-06 13:53:00.000000,24062.74,Time Exit,-2789.910000000047,-2869.910000000047,-2869.910000000047
rsi_reversal_aggressive,SELL,2026-04-06 13:55:00.000000,24098.05,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.6323501838897994,RSI overbought,31,40,CLOSED,2026-04-06 14:16:00.000000,24201.81,Time Exit,-3216.560000000063,-3296.560000000063,-3296.560000000063
rsi_reversal_aggressive,SELL,2026-04-06 14:33:00.000000,24399.26,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.41694993534085634,RSI overbought,20,40,CLOSED,2026-04-06 14:54:00.000000,24452.72,Time Exit,-1069.2000000000553,-1149.2000000000553,-1149.2000000000553
rsi_reversal_aggressive,SELL,2026-04-06 14:47:00.000000,24416.83,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.2388918120370903,RSI overbought,11,40,CLOSED,2026-04-06 15:08:00.000000,24423.04,Time Exit,-68.3099999999904,-148.3099999999904,-148.3099999999904
macd_variants_aggressive,BUY,2026-03-27 10:31:07.140822,23689.54,23700,ce,5.0,0.4517,-0.4641,0.0095,0.2271,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 10:52:07.140822,23839.96,Time Exit,4512.599999999948,4432.599999999948,4432.599999999948
macd_variants_aggressive,BUY,2026-03-27 11:35:07.140822,24056.97,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 11:56:07.140822,24157.9,Time Exit,3027.9000000000087,2947.9000000000087,2947.9000000000087
macd_variants_aggressive,BUY,2026-03-27 12:03:07.140822,24262.92,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 12:24:07.140822,24380.89,Time Exit,3539.100000000035,3459.100000000035,3459.100000000035
macd_variants_aggressive,BUY,2026-03-27 12:59:07.140822,24526.24,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 13:20:07.140822,24554.95,Time Exit,861.2999999999738,781.2999999999738,781.2999999999738
macd_variants_aggressive,BUY,2026-03-27 13:23:07.140822,24615.25,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-27 13:44:07.140822,24565.18,Time Exit,-1752.4499999999898,-1832.4499999999898,-1832.4499999999898
macd_variants_aggressive,BUY,2026-03-27 13:37:07.140822,24538.07,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-27 13:58:07.140822,24686.65,Time Exit,5200.300000000061,5120.300000000061,5120.300000000061
macd_variants_aggressive,BUY,2026-03-27 14:06:07.140822,24726.72,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 14:27:07.140822,24792.01,Time Exit,1958.699999999917,1878.699999999917,1878.699999999917
macd_variants_aggressive,BUY,2026-03-27 14:23:07.140822,24771.21,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-27 14:44:07.140822,24743.48,Time Exit,-831.8999999999869,-911.8999999999869,-911.8999999999869
macd_variants_aggressive,BUY,2026-03-30 09:24:00.000000,23124.23,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 09:45:00.000000,23246.91,Time Exit,4293.80000000001,4213.80000000001,4213.80000000001
macd_variants_aggressive,BUY,2026-03-30 11:19:00.000000,23594.03,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-30 11:40:00.000000,23692.27,Time Exit,2947.200000000048,2867.200000000048,2867.200000000048
macd_variants_aggressive,BUY,2026-03-30 11:44:00.000000,23763.09,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 12:05:00.000000,23787.75,Time Exit,863.0999999999949,783.0999999999949,783.0999999999949
macd_variants_aggressive,BUY,2026-03-30 11:54:00.000000,23792.9,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 12:15:00.000000,23756.61,Time Exit,-1270.1500000000306,-1350.1500000000306,-1350.1500000000306
macd_variants_aggressive,BUY,2026-03-30 11:54:00.000000,23792.9,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-30 12:15:00.000000,23756.61,Time Exit,-1088.7000000000262,-1168.7000000000262,-1168.7000000000262
macd_variants_aggressive,BUY,2026-03-30 12:19:00.000000,23812.57,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 12:40:00.000000,24018.06,Time Exit,7192.150000000056,7112.150000000056,7112.150000000056
macd_variants_aggressive,BUY,2026-03-30 13:20:00.000000,24115.34,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 13:41:00.000000,24239.56,Time Exit,4347.700000000041,4267.700000000041,4267.700000000041
